season,cluster,rank,label,size,k,bb,chase,zcon,ev,la,brl,sb
2026,0,0,contact / zone-contact,63,15.390476190476189,9.10952380952381,26.933333333333334,89.0936507936508,87.06825396825397,11.068253968253968,4.307936507936507,1.4349917308594544
2026,4,1,chaser,61,24.30327868852459,7.304918032786885,34.32622950819672,82.1016393442623,90.27213114754099,13.257377049180327,10.37377049180328,1.394619951252327
2026,3,2,fly-ball/lift / disciplined,54,20.187037037037037,11.83148148148148,24.5962962962963,86.34444444444445,88.57777777777778,17.887037037037036,8.042592592592593,1.6013326876490213
2026,2,3,high-K / zone-whiff,48,30.39375,9.525,29.220833333333335,77.50208333333333,89.48333333333333,17.585416666666667,10.241666666666667,0.7680435120611953
2026,6,4,chaser / aggressive,41,17.319512195121952,4.760975609756098,39.165853658536584,87.50975609756098,87.62926829268292,13.251219512195123,5.426829268292682,1.1849937809669888
2026,1,5,barrels/power / hard-contact,36,24.808333333333334,13.652777777777779,25.677777777777777,81.05555555555556,92.52777777777777,13.030555555555555,14.936111111111114,1.7532004468549367
2026,5,6,speed / ground-ball,34,21.691176470588236,8.005882352941176,31.86764705882353,83.90294117647059,88.30882352941177,9.58529411764706,5.241176470588234,5.538126854679202
