season,cluster,rank,label,size,k,bb,whiff,chase,velo,gb,brl
2026,5,0,low-whiff / barrel-suppressing,32,18.984375,7.73125,21.50625,30.228125,92.54375,45.296875,7.021875
2026,3,1,hittable / fly-ball,30,21.740000000000002,8.506666666666666,24.866666666666667,30.34,93.59666666666666,38.53333333333333,10.9
2026,2,2,chase-inducing / swing-and-miss,19,26.236842105263158,6.3315789473684205,28.442105263157895,34.28947368421053,94.33157894736843,40.578947368421055,8.5
2026,1,3,low-whiff / pitch-to-contact,18,15.911111111111111,7.777777777777778,18.700000000000003,26.855555555555554,91.66666666666667,38.51111111111111,9.883333333333333
2026,0,4,wild / ground-ball,17,22.947058823529414,11.429411764705883,26.05294117647059,28.788235294117648,94.33529411764705,46.72352941176471,7.364705882352941
2026,4,5,strikeout / power-velo,13,28.515384615384615,6.492307692307692,29.176923076923078,33.47692307692308,96.6,48.40769230769231,5.946153846153846
