player_id,name,bats,total_pa,k_pct,bb_pct,iso,exit_velo,launch_angle,hard_hit_pct,barrel_pct,whiff_pct,sweet_spot_pct
660271,Shohei Ohtani,L,1762.0,23.609534619750285,13.564131668558456,0.3235097119892833,95.07347972972973,15.1,58.43468468468468,21.54876126126126,30.951351351351352,37.91751126126126
656941,Kyle Schwarber,L,1718.0,28.9871944121071,14.959254947613504,0.28910614525139666,93.78178674351585,18.396829971181557,56.36512968299712,18.744380403458212,32.90028818443804,34.69463976945245
621566,Matt Olson,L,1717.0,24.286546301688993,11.182294700058241,0.22496662216288385,92.62439306358382,15.982716763005783,50.77832369942197,13.647687861271676,26.016936416184972,35.554797687861274
624413,Pete Alonso,R,1716.0,23.543123543123542,9.557109557109557,0.23306772908366533,92.27436342592593,14.754050925925926,51.42615740740741,15.369965277777778,25.425520833333334,34.04137731481482
677951,Bobby Witt Jr.,R,1713.0,16.754232340922357,8.056042031523642,0.2199870214146658,93.03489312536107,15.488041594454073,49.11478913922588,13.101790872328134,23.167244367417677,36.10346620450607
680776,Jarren Duran,L,1711.0,24.137931034482758,7.71478667445938,0.1937984496124031,91.06774941995359,11.25707656612529,44.32296983758701,9.83538283062645,28.367227378190258,33.759686774942
683002,Gunnar Henderson,L,1696.0,22.169811320754718,9.787735849056604,0.20505992010652463,91.86036299765809,9.86844262295082,50.466100702576114,9.73407494145199,24.70638173302108,31.875995316159248
608070,José Ramírez,S,1669.0,11.983223487118035,9.646494907130018,0.22822417285617827,89.28597962852008,19.419892150988616,39.38262432594368,7.578550029958059,15.474116237267825,35.362852007189936
642715,Willy Adames,R,1669.0,26.003594967046137,10.24565608148592,0.2017603249830738,88.7954788816181,21.151041046995836,42.05008923259964,11.84306960142772,29.085365853658537,37.029387269482456
665489,Vladimir Guerrero Jr.,R,1665.0,13.213213213213214,11.23123123123123,0.17918676774638181,92.44913329348475,7.70412432755529,51.28206814106395,11.805020920502091,21.12845188284519,33.380932456664674
668227,Randy Arozarena,R,1659.0,25.678119349005424,9.945750452079565,0.17498243148278286,91.0212778782399,12.070584689572033,46.516094032549724,9.579204339963834,29.15388788426763,32.015310427968664
665742,Juan Soto,L,1654.0,17.291414752116083,17.230955259975815,0.271513353115727,93.86796174536761,11.987806335923489,55.20442319187089,18.471846981470414,21.782127913927077,33.7750747160789
668804,Bryan Reynolds,S,1654.0,23.88149939540508,9.73397823458283,0.16336295283663704,90.68108916816279,7.975164572112507,45.75152603231598,9.951286654697785,29.14715739078396,37.482704967085574
621493,Taylor Ward,R,1653.0,24.440411373260737,12.159709618874773,0.19184820801124386,90.31589682063587,17.086322735452907,42.15110977804439,11.640791841631675,23.166946610677865,37.76586682663467
682829,Elly De La Cruz,S,1652.0,28.753026634382568,9.564164648910412,0.19945909398242057,91.83486682808716,9.184806295399515,46.18541162227603,12.042312348668283,32.011743341404355,34.53268765133172
650333,Luis Arraez,L,1648.0,3.8228155339805827,4.429611650485437,0.09417920209287116,86.42784125075165,13.300180396873122,20.573722188815392,1.1690318701142515,6.611605532170775,39.281599518941675
592450,Aaron Judge,R,1644.0,24.51338199513382,18.18734793187348,0.3546423135464231,95.53619221411194,18.3014598540146,59.25614355231144,25.292761557177617,32.54890510948905,39.0787104622871
677594,Julio Rodríguez,R,1641.0,22.730042656916513,6.52041438147471,0.1756129887342611,91.44424939467312,10.118401937046004,47.35181598062954,9.789104116222761,29.042554479418882,31.991404358353513
646240,Rafael Devers,L,1633.0,26.454378444580527,12.308634415186773,0.22411347517730495,93.08329283110571,12.426852976913729,53.49738760631835,13.654860267314701,31.22922235722965,34.28153098420414
661388,William Contreras,R,1621.0,18.260333127698953,11.47439851943245,0.15406360424028268,91.5720146968769,7.619350887936314,47.741579914268215,8.077526025719536,24.667176974892836,30.356338028169016
664023,Ian Happ,S,1616.0,25.556930693069308,12.871287128712872,0.20086393088552915,90.28352725045927,15.736007348438457,44.779363135333746,11.632210655235761,27.25021432945499,35.68634415186773
682998,Corbin Carroll,L,1613.0,21.38871667699938,10.725356478611284,0.24411134903640258,90.85095033721643,14.167933782955243,45.971489883507054,11.083261802575107,23.716922133660333,30.492458614347026
663538,Nico Hoerner,R,1607.0,8.462974486621032,7.031736154324829,0.09794520547945205,86.12078963602714,11.649167180752624,28.680999383096854,1.660024676125848,11.374706971005553,36.040037014188776
607043,Brandon Nimmo,L,1607.0,22.4019912881145,9.39639079029247,0.1692524682651622,91.95633106856083,11.2,49.50401482396541,9.358122297714639,23.448424953675108,32.25812229771464
592518,Manny Machado,R,1600.0,19.75,7.9375,0.19037800687285222,92.1917748917749,12.931539888682746,48.742238713667284,11.430550401978973,25.295856524427954,33.57860235003092
668930,Brice Turang,L,1574.0,20.838627700127066,10.355781448538755,0.13472622478386168,89.4381163084703,7.448862199747155,40.070859671302145,6.077876106194691,18.202022756005057,34.25214917825537
672580,Maikel Garcia,R,1567.0,14.67772814294831,8.104658583280154,0.1288732394366197,90.7258719086874,8.191249207355739,43.53639822447685,4.755421686746988,15.151363348129358,34.015916296766015
521692,Salvador Perez,R,1567.0,19.52776005105297,5.360561582641991,0.18541666666666667,90.17720959595961,18.26837121212121,44.66868686868687,12.484974747474748,26.976515151515155,36.48813131313131
518692,Freddie Freeman,L,1563.0,17.78630838131798,11.004478566858605,0.19837758112094395,90.23449367088608,13.88132911392405,43.90588607594937,10.213987341772151,23.276708860759495,39.18462025316455
650490,Yandy Díaz,R,1553.0,14.230521571152607,8.564069542820349,0.16522988505747127,92.20687022900763,5.343511450381679,49.529389312977095,8.024809160305344,15.751335877862594,28.483206106870227
514888,Jose Altuve,R,1550.0,17.677419354838708,8.0,0.15871886120996442,85.8270166453265,14.695774647887324,31.66760563380282,6.388860435339308,22.034699103713187,32.664660691421254
682985,Riley Greene,L,1536.0,28.7109375,9.5703125,0.2134502923976608,90.74803098773403,14.384635248547449,47.10387346675274,14.924531956100711,29.33421562298257,37.92956746287928
682928,CJ Abrams,L,1532.0,20.430809399477805,6.919060052219321,0.19054545454545455,88.78766946417042,14.785087153001935,40.326791478373146,7.9509360877985795,25.42298256939961,33.83576500968367
647304,Josh Naylor,L,1530.0,14.77124183006536,8.431372549019608,0.17638483965014579,89.2187214611872,11.953489889106327,40.71474233529028,7.153620352250489,21.625309849967383,30.549575994781474
543760,Marcus Semien,R,1528.0,16.75392670157068,8.704188481675393,0.14212827988338192,87.48266494178525,18.114230271668823,35.0738680465718,7.068434670116429,21.561448900388097,34.975032341526514
686469,Vinnie Pasquantino,L,1527.0,14.996725605762935,7.9240340537000655,0.18526622902990517,90.47891290111329,16.44551407989522,44.01905697445973,8.790635232481991,16.400261951538965,33.62462344466274
596019,Francisco Lindor,S,1526.0,18.15203145478375,8.650065530799475,0.2066420664206642,90.70812581913499,15.937221494102227,45.671952817824376,11.063368283093054,22.45340760157274,34.720380078636964
641355,Cody Bellinger,L,1519.0,14.219881500987492,9.414088215931534,0.1886094674556213,88.31532941943901,18.212263535551205,35.86333985649054,7.155055446836269,19.541422048271365,36.284474885844745
667670,Brent Rooker,R,1516.0,26.187335092348285,9.432717678100264,0.23446745562130178,91.07889182058048,17.85441952506596,46.35573878627969,15.156068601583112,33.15422163588391,38.396503957783644
663728,Cal Raleigh,S,1514.0,27.807133421400263,12.219286657859973,0.26630851880276285,90.6919185282523,23.313600525624175,46.70860709592641,16.980289093298293,31.169513797634693,35.249934296977656
680757,Steven Kwan,L,1504.0,9.175531914893616,9.507978723404255,0.10427606901725431,85.66538716082066,15.12905360688286,18.903838517538055,1.8925876902713434,8.337326273990733,38.88477829252152
547180,Bryce Harper,L,1501.0,20.919387075283144,12.658227848101266,0.23511214230471772,90.95395256916997,12.490909090909092,47.204479578392615,11.714690382081685,28.915942028985505,36.976482213438736
621020,Dansby Swanson,R,1497.0,25.11690046760187,8.95123580494322,0.15687732342007435,89.79781456953643,12.86364238410596,44.248013245033114,9.781523178807946,29.88317880794702,33.193841059602654
668715,Spencer Steer,R,1491.0,21.5962441314554,10.060362173038229,0.17602427921092564,88.01390552228875,17.817697937458416,37.108117099135065,8.171457085828344,24.189288090485697,34.90538922155689
542303,Marcell Ozuna,R,1488.0,25.134408602150536,12.567204301075268,0.1953125,90.84246483590088,15.308238446081715,47.784929671801734,12.943804420629604,29.093904889484264,38.17334226389819
572233,Christian Walker,R,1487.0,25.151311365164762,7.935440484196368,0.21036814425244177,90.9274118429807,16.231137724550898,46.735728542914174,12.674451097804392,28.555555555555557,33.7731869594145
607208,Trea Turner,R,1483.0,18.476062036412678,6.068779501011464,0.15239477503628446,89.07914438502674,10.13475935828877,40.76657754010695,6.005013368983957,25.927339572192516,32.94826203208556
650402,Gleyber Torres,R,1482.0,18.15114709851552,12.078272604588394,0.12470588235294118,88.77006068779501,13.69143627781524,36.45043830074174,7.3095751854349285,21.31928523263655,38.25407956844235
656305,Matt Chapman,R,1476.0,23.441734417344172,11.178861788617887,0.19502719502719504,91.80496311200535,14.777129443326627,45.66552649228706,10.472568745808182,23.897183098591547,30.83883299798793
673548,Seiya Suzuki,R,1472.0,26.222826086956523,10.733695652173912,0.21068938807126258,91.15575757575756,17.263838383838387,47.739999999999995,13.350101010101008,24.622626262626262,39.26282828282828
687263,Zach Neto,R,1468.0,26.362397820163487,7.356948228882834,0.20503048780487804,89.72072678331091,16.41493943472409,41.35262449528937,11.464872139973082,28.82274562584119,34.020861372812924
683737,Michael Busch,L,1468.0,25.272479564032697,11.307901907356948,0.21445404556166536,90.53151515151517,16.725117845117847,43.55252525252525,13.721952861952863,26.55757575757576,37.593131313131316
553993,Eugenio Suárez,R,1467.0,28.902522154055898,7.498295841854124,0.2421934501142422,89.31139581928522,20.5757923128793,42.92272420768712,12.321038435603505,31.663047875927177,36.18017532029669
608324,Alex Bregman,R,1448.0,14.433701657458563,8.7707182320442,0.1731066460587326,89.18478854024556,17.502455661664392,41.311118690313776,6.188949522510232,14.623260572987721,33.672987721691676
666969,Adolis García,R,1443.0,27.442827442827443,6.514206514206514,0.165402124430956,91.61441441441441,15.420997920997921,47.5954954954955,11.584476784476786,32.837560637560635,34.28225918225918
691026,Masyn Winn,R,1436.0,18.454038997214486,6.8245125348189415,0.1225114854517611,87.51973775017254,14.104830917874397,33.51801242236025,4.012767425810904,19.92456866804693,32.646721877156665
676475,Alec Burleson,L,1435.0,13.937282229965156,6.968641114982578,0.16819571865443425,90.59579889807164,13.880371900826443,43.473966942148756,8.699035812672177,19.053856749311294,34.230027548209364
606466,Ketel Marte,S,1430.0,16.363636363636363,10.48951048951049,0.23820943245403678,92.15241712707181,11.793577348066297,49.353729281767954,12.291298342541438,21.675414364640883,33.15379834254144
665833,Oneil Cruz,L,1426.0,31.7671809256662,10.168302945301543,0.18938193343898574,95.71367461430576,8.714866760168302,56.40189340813465,16.775876577840112,34.79614305750351,32.42678821879383
665487,Fernando Tatis Jr.,R,1425.0,20.210526315789473,10.385964912280702,0.1674641148325359,92.96902286902287,8.428828828828829,53.40582120582121,12.070963270963269,27.703811503811508,31.096812196812195
665862,Jazz Chisholm Jr.,L,1423.0,26.493323963457485,9.768095572733662,0.19936708860759494,89.52026462395544,13.758774373259051,41.814623955431756,11.54484679665738,30.90633704735376,30.551114206128133
641857,Ryan McMahon,L,1418.0,30.465444287729195,10.860366713681241,0.15878107457898957,92.39051966292133,11.875983146067417,49.96144662921349,11.357794943820224,32.43806179775281,35.0438904494382
543807,George Springer,R,1416.0,18.85593220338983,10.805084745762711,0.1910569105691057,88.62097902097902,13.432727272727272,41.49944055944056,11.966713286713288,25.41874125874126,34.34265734265734
678882,Ceddanne Rafaela,R,1412.0,22.662889518413596,4.036827195467422,0.15634441087613293,87.29978962131837,13.246213183730715,37.52819074333801,7.974263674614305,28.793969144460025,34.468723702664796
605137,Josh Bell,S,1408.0,19.389204545454547,8.948863636363637,0.160828025477707,89.58296973962,10.903729767769176,43.08923293455313,9.851794510907812,25.33898662913441,32.77192118226601
