player_id,name,throws,total_bf,k_pct,bb_pct,hr_per_9,gb_pct,fb_pct,whiff_pct,avg_velo,barrel_pct,exit_velo_allowed,hard_hit_allowed,gb_pct_statcast
657277,Logan Webb,R,1975.0,22.9873417721519,5.822784810126582,0.5448851774530271,66.1588683351469,33.8411316648531,22.418952618453865,92.38049875311722,7.324588528678304,89.78802992518703,43.346533665835416,55.62733167082295
650911,Cristopher Sánchez,L,1936.0,24.6900826446281,5.475206611570248,0.5094339622641509,64.65422612513721,35.345773874862786,28.38092809790923,94.95430902600715,6.27817440081591,88.44599694033657,38.4556858745538,58.15792962774095
592332,Kevin Gausman,R,1880.0,23.24468085106383,6.48936170212766,0.9956616052060737,41.830065359477125,58.169934640522875,25.453510638297868,94.14734042553194,8.933031914893618,89.43914893617021,40.8368085106383,38.64260638297872
656605,Mitch Keller,R,1851.0,20.2052944354403,6.915180983252296,1.0432847239932301,48.310810810810814,51.689189189189186,20.933386666666667,93.328,7.289066666666667,89.28165333333332,41.41765333333333,41.89882666666666
664285,Framber Valdez,L,1845.0,22.601626016260163,8.238482384823849,0.7466367713004485,65.93785960874568,34.06214039125432,25.747061965811966,94.12323717948719,6.23306623931624,90.41784188034187,45.027617521367524,58.71495726495726
676440,Tanner Bibee,R,1814.0,23.15325248070562,6.835722160970231,1.309090909090909,45.10489510489511,54.89510489510489,25.616648291069463,91.54773980154354,8.084233737596472,88.85678059536936,38.3199558985667,40.2156560088203
642547,Freddy Peralta,R,1785.0,27.058823529411764,9.299719887955183,1.1976467292337862,43.15245478036176,56.84754521963824,29.90831024930748,94.42116343490305,8.28764542936288,87.78,36.41335180055402,38.903656509695296
663623,Jake Irvin,R,1784.0,18.946188340807176,7.623318385650224,1.5882100443554157,49.430523917995444,50.569476082004556,20.925840807174886,92.43380044843049,10.79304932735426,89.62085201793722,43.48542600896861,43.58273542600897
607625,Seth Lugo,R,1781.0,20.887142055025265,7.1869736103312745,1.0432847239932301,46.84994272623138,53.15005727376862,21.060527793374508,91.34121280179674,9.663615946097696,89.57355418304323,41.708366086468274,41.56288601909039
656302,Dylan Cease,R,1764.0,30.72562358276644,9.240362811791384,0.9310417793242893,43.89204545454545,56.10795454545455,33.68573027420258,96.9994963626189,7.963905987688864,88.5017907106883,37.90123111359821,40.03743704532736
622491,Luis Castillo,R,1762.0,22.814982973893304,6.696935300794552,1.213712825608631,44.88567990373045,55.11432009626955,25.164301929625427,95.23637911464245,9.624687854710556,90.05516458569807,44.25930760499432,40.59557321225879
663903,Brady Singer,R,1760.0,21.59090909090909,7.613636363636363,1.272115806404445,50.0,50.0,24.282716049382714,91.53973063973064,9.091358024691358,89.87194163860832,41.41762065095399,43.769809203142536
608379,Michael Wacha,R,1757.0,19.351166761525327,6.659077973819009,0.8845415828146207,43.32210998877665,56.67789001122335,22.368311833987665,92.05019629837352,7.364554122265844,87.5051598429613,34.32882781828379,39.142400448682
608331,Max Fried,L,1755.0,23.076923076923077,7.236467236467236,0.5842394454362089,60.588235294117645,39.411764705882355,25.117948717948718,93.69709401709402,5.42957264957265,86.6834188034188,35.26700854700855,54.806495726495726
605135,Chris Bassitt,R,1755.0,21.13960113960114,8.205128205128204,1.0410903787154857,50.19255455712452,49.80744544287548,22.296638176638172,91.19014245014246,7.413732193732194,87.6985754985755,36.503646723646725,44.047407407407405
668678,Zac Gallen,R,1746.0,21.5922107674685,8.075601374570446,1.2082895989454927,50.72992700729927,49.27007299270073,23.7643704121965,93.4459062676454,8.893506493506493,90.23619424054206,42.71733483907396,45.468831168831166
622663,Luis Severino,R,1737.0,20.149683362118594,8.117443868739205,1.0605391073795845,48.91041162227603,51.08958837772397,20.654289004029938,95.44064478986759,6.289810017271158,87.85227403569372,38.640644789867586,44.32694300518134
669022,MacKenzie Gore,L,1720.0,25.697674418604652,9.418604651162791,0.929471032745592,43.17862165963432,56.82137834036568,28.5081901489118,94.84524627720505,8.681901489117983,89.26048109965637,41.58797250859107,38.47605956471936
641793,Zack Littell,R,1703.0,18.2031708749266,4.932472108044627,1.628361858190709,41.016949152542374,58.983050847457626,20.43196294151708,91.90370584829184,10.057035321366532,90.25558772437755,41.08529241459178,36.783844817602784
694297,Brandon Pfaadt,R,1698.0,21.37809187279152,5.6537102473498235,1.2943432406519655,49.3099121706399,50.6900878293601,23.742436149312375,93.29770792403404,9.556188605108055,90.10320890635231,42.61466928618206,42.2502292075966
669373,Tarik Skubal,L,1688.0,30.687203791469194,4.443127962085308,0.7442629729170973,50.52910052910053,49.47089947089947,32.19900066622252,97.09900066622251,7.397668221185877,86.80233177881412,33.45149900066622,44.00799467021985
678394,Brayan Bello,R,1684.0,19.061757719714965,8.729216152019003,1.0384615384615385,58.34363411619283,41.65636588380717,23.254631828978624,94.31662707838481,7.693942992874108,88.97636579572448,40.854156769596194,50.65914489311164
543243,Sonny Gray,R,1680.0,27.083333333333332,5.535714285714286,1.1433317860894632,52.11459754433834,47.88540245566166,27.59577380952381,91.00946428571429,9.160476190476192,89.10339285714285,38.78928571428571,45.24339285714285
607067,Colin Rea,R,1680.0,18.80952380952381,6.666666666666667,1.3625009461812125,45.803357314148684,54.196642685851316,20.61842723004695,92.20727699530516,10.017957746478874,90.14765258215962,41.669248826291074,40.54119718309859
571578,Patrick Corbin,L,1679.0,18.463371054198927,7.444907683144729,1.2315080164201067,51.06117353308365,48.93882646691635,23.80807307012375,89.6940483205657,8.291337654684739,89.88850913376547,43.58632881555687,43.64808485562758
669302,Logan Gilbert,R,1659.0,28.63170584689572,5.244122965641953,1.2662755759049937,45.74049803407602,54.25950196592398,31.69085510688836,95.2833135391924,8.589904988123516,90.20724465558195,41.23361045130641,41.28598574821853
607074,Carlos Rodón,L,1654.0,26.11850060459492,9.008464328899636,1.2333989484962498,42.493297587131366,57.506702412868634,30.203475409836066,94.42393442622951,9.240918032786885,89.4687213114754,39.86524590163934,39.46334426229509
669923,George Kirby,R,1652.0,23.60774818401937,4.418886198547216,1.0099750623441397,48.91165172855314,51.08834827144686,24.286285032796663,96.17429934406678,7.831365533691114,89.63410852713179,39.90459153249851,45.021765056648775
571945,Miles Mikolas,R,1651.0,15.748031496062993,4.724409448818897,1.5964010282776349,47.31428571428572,52.68571428571428,16.371863799283155,92.8111111111111,10.227777777777778,89.08494623655915,41.91290322580645,42.43978494623656
579328,Yusei Kikuchi,L,1650.0,25.03030303030303,8.0,1.2155844155844155,42.95676429567643,57.04323570432357,26.235543766578246,95.1416445623342,9.546419098143236,90.56074270557028,43.566578249336864,41.42254641909814
656427,Jack Flaherty,R,1636.0,28.117359413202934,8.007334963325183,1.273573983070471,44.11764705882353,55.88235294117647,28.998410757946207,92.90256723716382,9.050916870415648,89.50226161369194,41.582579462102686,37.43196821515893
607200,Erick Fedde,R,1625.0,17.046153846153846,8.8,1.2498034900172927,44.740024183796855,55.259975816203145,19.34859584859585,91.74896214896216,7.943467643467644,89.20854700854701,39.84597069597069,41.34047619047619
641927,Bailey Ober,R,1614.0,22.118959107806692,5.700123915737299,1.5855184211198203,36.0655737704918,63.9344262295082,25.469021065675342,90.60161090458489,9.566356877323422,88.38153655514249,35.87719950433705,32.83469640644362
671096,Andrew Abbott,L,1592.0,19.849246231155778,8.040201005025125,1.2823218997361479,35.723270440251575,64.27672955974843,23.066088034717914,92.58784872907624,8.3384996900186,88.3706137631742,34.66931184128953,35.127526348419096
684007,Shota Imanaga,L,1588.0,23.425692695214106,4.722921914357682,1.6917293233082706,37.858032378580326,62.141967621419674,27.47385093167702,91.27515527950311,10.04670807453416,89.31788819875776,40.5623602484472,35.097888198757765
554430,Zack Wheeler,R,1585.0,29.77917981072555,6.1198738170347005,1.018851208347689,48.60335195530726,51.39664804469274,28.89651741293532,94.81274875621891,7.811753731343284,87.00354477611941,34.178171641791046,42.92885572139304
669194,Ryne Nelson,R,1575.0,20.0,6.158730158730159,1.204724409448819,43.53826850690088,56.46173149309912,20.131795511221945,94.86284289276809,8.097568578553616,90.69021197007481,43.5034289276808,39.32200748129676
607259,Nick Martinez,R,1571.0,17.568427753023553,4.646721833227244,0.9567765187854903,43.07692307692308,56.92307692307692,20.660828625235403,91.32824858757061,6.2347771500313875,87.34268675455115,32.556497175141246,38.279284369114876
694973,Paul Skenes,R,1566.0,30.715197956577267,5.747126436781609,0.6514088901090673,52.53991291727141,47.46008708272859,29.269485060394153,98.10076287349014,5.603941513032422,87.6239033693579,37.98785759694851,47.42695486331851
624133,Ranger Suarez,L,1563.0,23.41650671785029,6.397952655150352,0.7619047619047619,53.2967032967033,46.7032967032967,22.336020473448496,89.86519513755597,5.467882277671146,86.75169545745361,32.65611004478567,48.50902111324377
657746,Joe Ryan,R,1559.0,27.77421423989737,5.003207184092367,1.228336723920377,39.60674157303371,60.39325842696629,26.080885182809496,93.61834509300834,10.28627325208467,89.43784477228994,40.39044259140474,36.55708787684413
667755,José Soriano,R,1552.0,21.971649484536083,10.631443298969073,0.7073170731707317,68.86395511921458,31.136044880785413,27.39664948453608,97.44149484536084,7.3739690721649485,90.20541237113403,44.47242268041237,61.3909793814433
676979,Garrett Crochet,L,1547.0,32.3852617970265,5.817711700064641,1.1092754307292896,50.160771704180064,49.839228295819936,30.962455642299503,94.78005677785664,8.102342086586232,87.95337118523776,37.93342796309439,47.526401703335694
605400,Aaron Nola,R,1533.0,23.80952380952381,6.653620352250489,1.5068756347267587,50.94066570188133,49.05933429811867,25.159686888454015,91.06125244618394,8.124005218525767,88.67671232876712,39.66497064579256,43.728701891715595
693433,Bryan Woo,R,1532.0,24.673629242819842,4.177545691906006,1.1307692307692307,43.11454311454312,56.88545688545688,24.96945169712794,95.35352480417752,7.388642297650129,89.11494778067886,40.324934725848564,40.468146214099214
519242,Chris Sale,L,1531.0,31.482691051600263,5.943827563683866,0.6130950821390206,49.361022364217256,50.638977635782744,30.387655127367733,94.9625081645983,5.91652514696277,86.79568909209668,32.5990855649902,43.76374918354017
543135,Nathan Eovaldi,R,1529.0,24.32962720732505,5.428384565075213,1.1338582677165354,57.89473684210526,42.10526315789474,27.717363344051446,93.21421221864952,7.93112540192926,88.86662379421222,40.56855305466238,49.937106109324766
669467,Andre Pallante,R,1522.0,17.1484888304862,8.869908015768726,0.9670031385189585,65.84093872229465,34.15906127770535,21.476908150064684,94.70413971539455,5.546442432082793,88.29495472186287,38.432600258732215,59.21002587322121
656849,David Peterson,L,1519.0,20.276497695852534,9.01909150757077,0.5902985713063564,59.49008498583569,40.50991501416431,24.181331592689297,92.0443864229765,6.777676240208878,90.01109660574413,44.37447780678851,53.45881201044386
680730,Mitchell Parker,L,1512.0,17.46031746031746,7.208994708994709,1.3202174475796016,40.575916230366495,59.424083769633505,20.872210065645515,92.76440554339898,8.993216630196935,91.02778993435449,44.769803063457324,38.171188913202045
